customer_id,risk_score,fraud_occurrence
cust107624,0.18,0
cust107625,0.11,1
cust107626,0.25,0
cust107627,0.29,0
cust107628,0.22,0
cust107629,0.4,0
cust107630,0.17,0
cust107631,0.13,0
cust107632,0.2,0
cust107633,0.21,0
cust107634,0.13,0
cust107635,0.3,0
cust107636,0.0,0
cust107637,0.33,0
cust107638,0.24,0
cust107639,0.0,0
cust107640,0.22,0
cust107641,0.19,0
cust107642,0.26,0
cust107643,0.19,0
cust107644,0.13,0
cust107645,0.21,0
cust107646,0.14,0
cust107647,0.39,0
cust107648,0.38,0
cust107649,0.22,0
cust107650,0.01,0
cust107651,0.29,0
cust107652,0.08,0
cust107653,0.33,0
cust107654,0.3,0
cust107655,0.21,0
cust107656,0.14,0
cust107657,0.16,0
cust107658,0.3,0
cust107659,0.2,0
cust107660,0.13,0
cust107661,0.11,0
cust107662,0.34,0
cust107663,0.22,0
cust107664,0.02,0
cust107665,0.16,0
cust107666,0.22,0
cust107667,0.27,0
cust107668,0.33,0
cust107669,0.18,0
cust107670,0.36,0
cust107671,0.28,0
cust107672,0.31,0
cust107673,0.25,0
cust107674,0.07,0
cust107675,0.25,0
cust107676,0.13,0
cust107677,0.45,0
cust107678,0.21,0
cust107679,0.12,0
cust107680,0.32,0
cust107681,0.18,0
cust107682,0.05,0
cust107683,0.3,0
cust107684,0.18,0
cust107685,0.18,0
cust107686,0.0,0
cust107687,0.15,0
cust107688,0.12,0
cust107689,0.21,0
cust107690,0.21,0
cust107691,0.0,0
cust107692,0.37,0
cust107693,0.03,0
cust107694,0.12,0
cust107695,0.0,0
cust107696,0.11,0
cust107697,0.08,0
cust107698,0.23,0
cust107699,0.15,0
cust107700,0.25,0
cust107701,0.14,0
cust107702,0.17,0
cust107703,0.29,0
cust107704,0.08,0
cust107705,0.27,0
cust107706,0.22,0
cust107707,0.22,0
cust107708,0.27,0
cust107709,0.02,0
cust107710,0.27,0
cust107711,0.24,0
cust107712,0.07,0
cust107713,0.19,0
cust107714,0.21,0
cust107715,0.08,0
cust107716,0.22,0
cust107717,0.14,0
cust107718,0.18,0
cust107719,0.12,1
cust107720,0.36,0
cust107721,0.13,0
cust107722,0.26,0
cust107723,0.29,0
cust107724,0.22,0
cust107725,0.32,0
cust107726,0.07,0
cust107727,0.0,0
cust107728,0.16,0
cust107729,0.33,0
cust107730,0.18,0
cust107731,0.23,0
cust107732,0.14,0
cust107733,0.16,0
cust107734,0.23,0
cust107735,0.01,0
cust107736,0.32,0
cust107737,0.22,0
cust107738,0.34,0
cust107739,0.24,0
cust107740,0.27,0
cust107741,0.33,0
cust107742,0.24,0
cust107743,0.31,0
cust107744,0.25,0
cust107745,0.18,0
cust107746,0.29,0
cust107747,0.24,0
cust107748,0.16,0
cust107749,0.23,0
cust107750,0.33,0
cust107751,0.34,1
cust107752,0.29,0
cust107753,0.28,0
cust107754,0.18,0
cust107755,0.68,0
cust107756,0.17,0
cust107757,0.27,0
cust107758,0.32,0
cust107759,0.14,0
cust107760,0.03,0
cust107761,0.07,0
cust107762,0.0,0
cust107763,0.15,0
cust107764,0.16,0
cust107765,0.39,0
cust107766,0.05,0
cust107767,0.08,0
cust107768,0.15,0
cust107769,0.03,0
cust107770,0.3,0
cust107771,0.39,0
cust107772,0.13,0
cust107773,0.11,0
cust107774,0.33,0
cust107775,0.23,0
cust107776,0.03,0
cust107777,0.15,0
cust107778,0.34,0
cust107779,0.07,0
cust107780,0.08,0
cust107781,0.29,0
cust107782,0.39,0
cust107783,0.1,0
cust107784,0.12,0
cust107785,0.25,0
cust107786,0.31,0
cust107787,0.23,0
cust107788,0.0,0
cust107789,0.29,1
cust107790,0.29,0
cust107791,0.13,0
cust107792,0.32,0
cust107793,0.21,0
cust107794,0.32,0
cust107795,0.21,0
cust107796,0.45,0
cust107797,0.0,0
cust107798,0.15,0
cust107799,0.35,0
cust107800,0.31,0
cust107801,0.22,0
cust107802,0.51,0
cust107803,0.15,0
cust107804,0.3,0
cust107805,0.32,0
cust107806,0.3,0
cust107807,0.0,0
cust107808,0.28,0
cust107809,0.39,0
cust107810,0.01,0
cust107811,0.36,0
cust107812,0.23,0
cust107813,0.26,0
cust107814,0.07,0
cust107815,0.28,1
cust107816,0.2,0
cust107817,0.36,0
cust107818,0.1,1
cust107819,0.2,0
cust107820,0.33,0
cust107821,0.18,0
cust107822,0.08,0
cust107823,0.27,0
cust107824,0.27,0
cust107825,0.21,0
cust107826,0.26,0
cust107827,0.2,0
cust107828,0.03,0
cust107829,0.09,0
cust107830,0.28,0
cust107831,0.09,0
cust107832,0.31,1
cust107833,0.23,0
cust107834,0.25,0
cust107835,0.13,0
cust107836,0.32,0
cust107837,0.28,0
cust107838,0.02,0
cust107839,0.17,0
cust107840,0.08,0
cust107841,0.07,0
cust107842,0.22,0
cust107843,0.35,0
cust107844,0.0,0
cust107845,0.26,0
cust107846,0.26,0
cust107847,0.3,0
cust107848,0.16,0
cust107849,0.26,0
cust107850,0.17,0
cust107851,0.31,0
cust107852,0.22,0
cust107853,0.35,0
cust107854,0.24,0
cust107855,0.2,0
cust107856,0.04,0
cust107857,0.11,0
cust107858,0.07,0
cust107859,0.18,1
cust107860,0.33,0
cust107861,0.2,0
cust107862,0.08,0
cust107863,0.15,1
cust107864,0.33,0
cust107865,0.1,0
cust107866,0.23,0
cust107867,0.15,0
cust107868,0.37,0
cust107869,0.28,0
cust107870,0.33,0
cust107871,0.03,0
cust107872,0.21,0
cust107873,0.12,0
cust107874,0.18,0
cust107875,0.25,0
cust107876,0.0,0
cust107877,0.27,0
cust107878,0.11,0
cust107879,0.21,0
cust107880,0.24,0
cust107881,0.0,0
cust107882,0.19,0
cust107883,0.1,0
cust107884,0.16,0
cust107885,0.38,0
cust107886,0.02,0
cust107887,0.11,0
cust107888,0.05,0
cust107889,0.19,0
cust107890,0.37,0
cust107891,0.45,0
cust107892,0.25,0
cust107893,0.04,0
cust107894,0.22,0
cust107895,0.23,0
cust107896,0.33,0
cust107897,0.23,0
cust107898,0.27,0
cust107899,0.09,0
cust107900,0.16,0
cust107901,0.18,0
cust107902,0.23,0
cust107903,0.15,0
cust107904,0.11,0
cust107905,0.33,0
cust107906,0.3,0
cust107907,0.27,0
cust107908,0.27,0
cust107909,0.22,0
cust107910,0.1,0
cust107911,0.0,0
cust107912,0.31,0
cust107913,0.07,0
cust107914,0.27,0
cust107915,0.1,0
cust107916,0.17,0
cust107917,0.39,0
cust107918,0.12,0
cust107919,0.26,0
cust107920,0.05,0
cust107921,0.32,0
cust107922,0.35,0
cust107923,0.18,0
cust107924,0.16,1
cust107925,0.28,0
cust107926,0.18,0
cust107927,0.04,0
cust107928,0.1,0
cust107929,0.41,0
cust107930,0.38,0
cust107931,0.19,0
cust107932,0.02,0
cust107933,0.12,0
cust107934,0.3,0
cust107935,0.04,0
cust107936,0.19,0
cust107937,0.15,0
cust107938,0.34,0
cust107939,0.33,0
cust107940,0.24,0
cust107941,0.25,0
cust107942,0.14,0
cust107943,0.12,0
cust107944,0.22,0
cust107945,0.25,0
cust107946,0.11,0
cust107947,0.14,0
cust107948,0.11,0
cust107949,0.31,0
cust107950,0.27,0
cust107951,0.25,0
cust107952,0.27,1
cust107953,0.22,0
cust107954,0.1,0
cust107955,0.23,0
cust107956,0.23,0
cust107957,0.26,0
cust107958,0.35,0
cust107959,0.18,0
cust107960,0.33,0
cust107961,0.33,0
cust107962,0.1,0
cust107963,0.22,0
cust107964,0.31,1
cust107965,0.11,0
cust107966,0.2,1
cust107967,0.33,0
cust107968,0.42,0
cust107969,0.34,0
cust107970,0.25,1
cust107971,0.0,0
cust107972,0.03,0
cust107973,0.12,0
cust107974,0.29,0
cust107975,0.21,0
cust107976,0.26,0
cust107977,0.12,0
cust107978,0.42,0
cust107979,0.01,0
cust107980,0.17,0
cust107981,0.21,0
cust107982,0.19,0
cust107983,0.11,0
cust107984,0.26,0
cust107985,0.25,0
cust107986,0.22,0
cust107987,0.21,0
cust107988,0.21,0
cust107989,0.36,0
cust107990,0.25,0
cust107991,0.46,0
cust107992,0.16,0
cust107993,0.38,0
cust107994,0.23,0
cust107995,0.15,0
cust107996,0.32,0
cust107997,0.28,0
cust107998,0.26,0
cust107999,0.32,0
cust108000,0.0,0
cust108001,0.05,0
cust108002,0.42,0
cust108003,0.04,0
cust108004,0.27,0
cust108005,0.16,0
cust108006,0.12,0
cust108007,0.41,0
cust108008,0.14,0
cust108009,0.0,0
cust108010,0.19,0
cust108011,0.19,0
cust108012,0.18,0
cust108013,0.1,1
cust108014,0.0,0
cust108015,0.27,0
cust108016,0.02,0
cust108017,0.2,0
cust108018,0.07,0
cust108019,0.23,0
cust108020,0.27,0
cust108021,0.33,0
cust108022,0.28,0
cust108023,0.34,0
cust108024,0.18,0
cust108025,0.12,0
cust108026,0.08,1
cust108027,0.07,0
cust108028,0.31,0
cust108029,0.24,1
cust108030,0.08,0
cust108031,0.31,0
cust108032,0.37,0
cust108033,0.2,0
cust108034,0.01,0
cust108035,0.38,0
cust108036,0.13,0
cust108037,0.25,0
cust108038,0.12,0
cust108039,0.28,1
cust108040,0.08,0
cust108041,0.16,0
cust108042,0.17,0
cust108043,0.19,0
cust108044,0.12,0
cust108045,0.34,0
cust108046,0.36,0
cust108047,0.05,0
cust108048,0.2,0
cust108049,0.25,0
cust108050,0.09,0
cust108051,0.17,1
cust108052,0.12,0
cust108053,0.07,0
cust108054,0.28,0
cust108055,0.28,0
cust108056,0.28,0
cust108057,0.33,0
cust108058,0.13,1
cust108059,0.19,0
cust108060,0.13,0
cust108061,0.32,0
cust108062,0.1,0
cust108063,0.19,0
cust108064,0.41,0
cust108065,0.29,0
cust108066,0.25,0
cust108067,0.05,0
cust108068,0.11,0
cust108069,0.29,0
cust108070,0.54,0
cust108071,0.16,0
cust108072,0.02,0
cust108073,0.11,0
cust108074,0.23,0
cust108075,0.04,0
cust108076,0.24,0
cust108077,0.23,0
cust108078,0.19,0
cust108079,0.14,0
cust108080,0.25,0
cust108081,0.2,0
cust108082,0.29,1
cust108083,0.14,0
cust108084,0.16,0
cust108085,0.33,0
cust108086,0.06,0
cust108087,0.42,0
cust108088,0.35,0
cust108089,0.24,0
cust108090,0.23,0
cust108091,0.49,0
cust108092,0.08,0
cust108093,0.35,0
cust108094,0.12,0
cust108095,0.26,0
cust108096,0.11,0
cust108097,0.26,0
cust108098,0.33,0
cust108099,0.02,0
cust108100,0.24,1
cust108101,0.33,0
cust108102,0.06,0
cust108103,0.26,1
cust108104,0.22,0
cust108105,0.26,0
cust108106,0.22,0
cust108107,0.09,0
cust108108,0.25,0
cust108109,0.09,0
cust108110,0.33,0
cust108111,0.4,0
cust108112,0.28,0
cust108113,0.23,0
cust108114,0.24,0
cust108115,0.18,0
cust108116,0.22,0
cust108117,0.0,0
cust108118,0.43,0
cust108119,0.28,0
cust108120,0.28,0
cust108121,0.08,0
cust108122,0.24,0
cust108123,0.28,0
cust108124,0.29,0
cust108125,0.42,0
cust108126,0.22,0
cust108127,0.3,0
cust108128,0.0,0
cust108129,0.06,0
cust108130,0.23,0
cust108131,0.13,0
cust108132,0.06,0
cust108133,0.1,0
cust108134,0.14,0
cust108135,0.31,1
cust108136,0.36,0
cust108137,0.25,0
cust108138,0.17,0
cust108139,0.25,0
cust108140,0.3,0
cust108141,0.3,0
cust108142,0.06,0
cust108143,0.2,0
cust108144,0.08,0
cust108145,0.16,0
cust108146,0.03,0
cust108147,0.25,0
cust108148,0.16,0
cust108149,0.44,0
cust108150,0.33,0
cust108151,0.21,0
cust108152,0.11,0
cust108153,0.05,0
cust108154,0.42,0
cust108155,0.06,0
cust108156,0.02,0
cust108157,0.18,0
cust108158,0.12,0
cust108159,0.24,0
cust108160,0.15,0
cust108161,0.12,0
cust108162,0.17,0
cust108163,0.0,0
cust108164,0.41,0
cust108165,0.0,0
cust108166,0.07,0
cust108167,0.27,0
cust108168,0.54,0
cust108169,0.25,0
cust108170,0.33,0
cust108171,0.16,0
cust108172,0.26,0
cust108173,0.49,0
cust108174,0.15,0
cust108175,0.4,0
cust108176,0.02,0
cust108177,0.35,0
cust108178,0.24,0
cust108179,0.07,1
cust108180,0.1,0
cust108181,0.21,0
cust108182,0.2,0
cust108183,0.27,0
cust108184,0.57,0
cust108185,0.2,1
cust108186,0.33,0
cust108187,0.34,0
cust108188,0.06,0
cust108189,0.13,0
cust108190,0.36,1
cust108191,0.26,0
cust108192,0.12,0
cust108193,0.47,0
cust108194,0.14,0
cust108195,0.16,0
cust108196,0.39,0
cust108197,0.09,0
cust108198,0.21,1
cust108199,0.13,0
cust108200,0.28,0
cust108201,0.2,0
cust108202,0.37,0
cust108203,0.1,0
cust108204,0.0,0
cust108205,0.37,1
cust108206,0.26,0
cust108207,0.12,0
cust108208,0.12,0
cust108209,0.46,0
cust108210,0.19,0
cust108211,0.17,0
cust108212,0.0,0
cust108213,0.46,0
cust108214,0.02,0
cust108215,0.32,0
cust108216,0.4,0
cust108217,0.12,0
cust108218,0.41,0
cust108219,0.42,0
cust108220,0.3,0
cust108221,0.08,0
cust108222,0.28,0
cust108223,0.17,1
cust108224,0.02,0
cust108225,0.28,0
cust108226,0.0,1
cust108227,0.14,1
cust108228,0.18,0
cust108229,0.23,0
cust108230,0.01,0
cust108231,0.21,0
cust108232,0.1,1
cust108233,0.0,0
cust108234,0.23,0
cust108235,0.19,0
cust108236,0.07,0
cust108237,0.14,0
cust108238,0.11,0
cust108239,0.04,0
cust108240,0.25,0
cust108241,0.12,0
cust108242,0.01,0
cust108243,0.04,0
cust108244,0.11,0
cust108245,0.1,0
cust108246,0.0,0
cust108247,0.28,0
cust108248,0.3,0
cust108249,0.34,0
cust108250,0.06,0
cust108251,0.25,0
cust108252,0.13,0
cust108253,0.24,0
cust108254,0.24,0
cust108255,0.24,0
cust108256,0.09,0
cust108257,0.0,0
cust108258,0.19,0
cust108259,0.31,0
cust108260,0.38,0
cust108261,0.13,0
cust108262,0.25,0
cust108263,0.3,0
cust108264,0.25,0
cust108265,0.14,0
cust108266,0.25,0
cust108267,0.12,0
cust108268,0.24,0
cust108269,0.0,1
cust108270,0.24,1
cust108271,0.19,0
cust108272,0.0,0
cust108273,0.32,0
cust108274,0.1,0
cust108275,0.36,1
cust108276,0.3,0
cust108277,0.15,0
cust108278,0.24,0
cust108279,0.18,0
cust108280,0.05,0
cust108281,0.1,0
cust108282,0.29,1
cust108283,0.25,0
cust108284,0.19,0
cust108285,0.2,0
cust108286,0.12,0
cust108287,0.09,0
cust108288,0.24,0
cust108289,0.18,0
cust108290,0.26,0
cust108291,0.31,0
cust108292,0.12,0
cust108293,0.18,1
cust108294,0.25,0
cust108295,0.13,0
cust108296,0.14,0
cust108297,0.24,1
cust108298,0.15,1
cust108299,0.13,1
cust108300,0.13,0
cust108301,0.28,0
cust108302,0.2,0
cust108303,0.23,0
cust108304,0.05,0
cust108305,0.31,0
cust108306,0.0,0
cust108307,0.0,0
cust108308,0.32,0
cust108309,0.13,0
cust108310,0.2,0
cust108311,0.29,0
cust108312,0.39,0
cust108313,0.0,0
cust108314,0.23,0
cust108315,0.39,0
cust108316,0.05,0
cust108317,0.19,0
cust108318,0.28,0
cust108319,0.15,0
cust108320,0.2,0
cust108321,0.15,0
cust108322,0.14,0
cust108323,0.2,0
cust108324,0.31,0
cust108325,0.33,1
cust108326,0.29,0
cust108327,0.23,0
cust108328,0.33,0
cust108329,0.22,0
cust108330,0.26,0
cust108331,0.15,0
cust108332,0.36,0
cust108333,0.11,0
cust108334,0.28,0
cust108335,0.19,0
cust108336,0.34,0
cust108337,0.19,0
cust108338,0.31,0
cust108339,0.07,0
cust108340,0.22,0
cust108341,0.22,0
cust108342,0.12,0
cust108343,0.0,0
cust108344,0.49,0
cust108345,0.22,0
cust108346,0.08,0
cust108347,0.07,0
cust108348,0.0,0
cust108349,0.23,0
cust108350,0.04,0
cust108351,0.22,0
cust108352,0.2,1
cust108353,0.15,0
cust108354,0.19,0
cust108355,0.12,0
cust108356,0.09,0
cust108357,0.12,0
cust108358,0.04,0
cust108359,0.16,0
cust108360,0.07,1
cust108361,0.23,0
cust108362,0.03,0
cust108363,0.13,0
cust108364,0.27,0
cust108365,0.31,0
cust108366,0.02,0
cust108367,0.34,0
cust108368,0.23,0
cust108369,0.46,0
cust108370,0.16,0
cust108371,0.31,0
cust108372,0.25,0
cust108373,0.05,0
cust108374,0.23,0
cust108375,0.29,0
cust108376,0.26,0
cust108377,0.26,0
cust108378,0.14,0
cust108379,0.15,0
cust108380,0.2,0
cust108381,0.35,0
cust108382,0.28,0
cust108383,0.31,0
cust108384,0.14,0
cust108385,0.28,0
cust108386,0.41,0
cust108387,0.41,0
cust108388,0.3,0
cust108389,0.39,0
cust108390,0.23,0
cust108391,0.19,0
cust108392,0.12,0
cust108393,0.03,0
cust108394,0.37,0
cust108395,0.22,0
cust108396,0.36,0
cust108397,0.25,0
cust108398,0.19,0
cust108399,0.18,0
cust108400,0.0,0
cust108401,0.19,0
cust108402,0.0,0
cust108403,0.24,0
cust108404,0.21,0
cust108405,0.29,0
cust108406,0.46,0
cust108407,0.05,0
cust108408,0.35,0
cust108409,0.25,0
cust108410,0.5,0
cust108411,0.37,0
cust108412,0.3,0
cust108413,0.19,0
cust108414,0.3,0
cust108415,0.24,0
cust108416,0.13,0
cust108417,0.42,0
cust108418,0.08,0
cust108419,0.25,0
cust108420,0.27,0
cust108421,0.08,0
cust108422,0.06,0
cust108423,0.31,0
cust108424,0.17,0
cust108425,0.16,0
cust108426,0.31,0
cust108427,0.25,0
cust108428,0.34,0
cust108429,0.0,0
cust108430,0.06,0
cust108431,0.26,0
cust108432,0.25,0
cust108433,0.39,0
cust108434,0.0,0
cust108435,0.13,0
cust108436,0.0,0
cust108437,0.25,0
cust108438,0.08,0
cust108439,0.47,0
cust108440,0.09,0
cust108441,0.3,0
cust108442,0.23,0
cust108443,0.3,0
cust108444,0.29,0
cust108445,0.21,0
cust108446,0.24,0
cust108447,0.27,0
cust108448,0.28,0
cust108449,0.02,0
cust108450,0.26,0
cust108451,0.2,0
cust108452,0.21,0
cust108453,0.17,0
cust108454,0.23,0
cust108455,0.27,0
cust108456,0.19,0
cust108457,0.29,0
cust108458,0.06,0
cust108459,0.18,0
cust108460,0.31,0
cust108461,0.06,1
cust108462,0.15,0
cust108463,0.32,0
cust108464,0.12,0
cust108465,0.0,0
cust108466,0.11,0
cust108467,0.14,0
cust108468,0.23,0
cust108469,0.33,0
cust108470,0.3,0
cust108471,0.0,0
cust108472,0.0,0
cust108473,0.24,0
cust108474,0.2,0
cust108475,0.24,0
cust108476,0.32,1
cust108477,0.07,0
cust108478,0.21,0
cust108479,0.39,0
cust108480,0.26,0
cust108481,0.15,0
cust108482,0.25,0
cust108483,0.3,0
cust108484,0.16,0
cust108485,0.17,0
cust108486,0.26,0
cust108487,0.1,0
cust108488,0.29,0
cust108489,0.36,0
cust108490,0.22,0
cust108491,0.11,0
cust108492,0.12,0
cust108493,0.29,0
cust108494,0.12,0
cust108495,0.15,0
cust108496,0.06,0
cust108497,0.02,0
cust108498,0.29,0
cust108499,0.17,0
cust108500,0.0,0
cust108501,0.23,0
cust108502,0.09,0
cust108503,0.32,0
cust108504,0.11,0
cust108505,0.23,0
cust108506,0.18,0
cust108507,0.27,0
cust108508,0.2,0
cust108509,0.15,0
cust108510,0.17,0
cust108511,0.26,1
cust108512,0.3,0
cust108513,0.47,0
cust108514,0.08,0
cust108515,0.2,0
cust108516,0.28,0
cust108517,0.3,0
cust108518,0.42,0
cust108519,0.1,0
cust108520,0.12,0
cust108521,0.31,1
cust108522,0.28,0
cust108523,0.25,0
cust108524,0.0,0
cust108525,0.01,0
cust108526,0.21,0
cust108527,0.0,0
cust108528,0.2,0
cust108529,0.13,0
cust108530,0.22,0
cust108531,0.41,0
cust108532,0.21,0
cust108533,0.42,0
cust108534,0.08,0
cust108535,0.03,0
cust108536,0.12,0
cust108537,0.08,0
cust108538,0.19,0
cust108539,0.23,0
cust108540,0.05,0
cust108541,0.15,0
cust108542,0.34,0
cust108543,0.05,0
cust108544,0.0,0
cust108545,0.06,0
cust108546,0.0,0
cust108547,0.2,0
cust108548,0.19,0
cust108549,0.0,0
cust108550,0.01,0
cust108551,0.34,0
cust108552,0.26,0
cust108553,0.25,0
cust108554,0.16,0
cust108555,0.31,0
cust108556,0.06,0
cust108557,0.42,0
cust108558,0.39,0
cust108559,0.33,0
cust108560,0.12,0
cust108561,0.28,0
cust108562,0.11,0
cust108563,0.27,0
cust108564,0.36,0
cust108565,0.36,0
cust108566,0.19,0
cust108567,0.11,0
cust108568,0.24,0
cust108569,0.24,0
cust108570,0.3,0
cust108571,0.06,0
cust108572,0.4,0
cust108573,0.0,0
cust108574,0.25,0
cust108575,0.0,0
cust108576,0.38,0
cust108577,0.18,0
cust108578,0.29,0
cust108579,0.25,0
cust108580,0.41,0
cust108581,0.14,0
cust108582,0.14,0
cust108583,0.42,0
cust108584,0.2,0
cust108585,0.23,0
cust108586,0.2,0
cust108587,0.17,0
cust108588,0.02,0
cust108589,0.43,0
cust108590,0.1,0
cust108591,0.0,0
cust108592,0.18,0
cust108593,0.06,0
cust108594,0.34,0
cust108595,0.09,0
cust108596,0.31,0
cust108597,0.17,0
cust108598,0.25,0
cust108599,0.27,0
cust108600,0.21,0
cust108601,0.24,0
cust108602,0.24,0
cust108603,0.53,0
cust108604,0.0,0
cust108605,0.22,1
cust108606,0.43,0
cust108607,0.43,0
cust108608,0.22,0
cust108609,0.11,0
cust108610,0.05,0
cust108611,0.19,0
cust108612,0.16,0
cust108613,0.18,0
cust108614,0.3,0
cust108615,0.5,1
cust108616,0.27,0
cust108617,0.41,0
cust108618,0.37,0
cust108619,0.2,0
cust108620,0.52,0
cust108621,0.32,0
cust108622,0.21,0
cust108623,0.25,0
cust108624,0.09,0
cust108625,0.41,0
cust108626,0.08,0
cust108627,0.0,0
cust108628,0.19,0
cust108629,0.29,0
cust108630,0.26,0
cust108631,0.29,0
cust108632,0.2,0
cust108633,0.07,0
cust108634,0.35,0
cust108635,0.32,0
cust108636,0.5,0
cust108637,0.21,0
cust108638,0.2,0
cust108639,0.32,0
cust108640,0.27,1
cust108641,0.29,0
cust108642,0.36,0
cust108643,0.13,0
cust108644,0.14,0
cust108645,0.04,0
cust108646,0.12,0
cust108647,0.33,0
cust108648,0.36,0
cust108649,0.18,0
cust108650,0.37,0
cust108651,0.22,0
cust108652,0.2,0
cust108653,0.08,0
cust108654,0.06,0
cust108655,0.13,0
cust108656,0.16,0
cust108657,0.17,1
cust108658,0.3,0
cust108659,0.52,0
cust108660,0.28,0
cust108661,0.19,0
cust108662,0.46,0
cust108663,0.24,0
cust108664,0.31,0
cust108665,0.06,0
cust108666,0.27,0
cust108667,0.2,0
cust108668,0.06,0
cust108669,0.05,0
cust108670,0.31,0
cust108671,0.05,0
cust108672,0.02,0
cust108673,0.14,0
cust108674,0.27,0
cust108675,0.31,0
cust108676,0.28,0
cust108677,0.18,0
cust108678,0.29,0
cust108679,0.04,1
cust108680,0.0,0
cust108681,0.01,0
cust108682,0.01,0
cust108683,0.43,0
cust108684,0.11,0
cust108685,0.38,0
cust108686,0.31,0
cust108687,0.3,0
cust108688,0.19,1
cust108689,0.26,0
cust108690,0.29,0
cust108691,0.2,0
cust108692,0.0,0
cust108693,0.26,0
cust108694,0.12,0
cust108695,0.11,0
cust108696,0.37,0
cust108697,0.3,0
cust108698,0.19,0
cust108699,0.06,0
cust108700,0.17,0
cust108701,0.21,0
cust108702,0.25,0
cust108703,0.17,1
cust108704,0.35,0
cust108705,0.12,0
cust108706,0.06,0
cust108707,0.26,0
cust108708,0.43,0
cust108709,0.25,0
cust108710,0.29,0
cust108711,0.25,0
cust108712,0.16,0
cust108713,0.3,0
cust108714,0.13,0
cust108715,0.06,0
cust108716,0.03,0
cust108717,0.05,0
cust108718,0.12,0
cust108719,0.45,0
cust108720,0.38,0
cust108721,0.19,0
cust108722,0.25,0
cust108723,0.34,0
cust108724,0.26,0
cust108725,0.05,0
cust108726,0.63,0
cust108727,0.31,0
cust108728,0.31,0
cust108729,0.07,0
cust108730,0.22,0
cust108731,0.18,0
cust108732,0.03,0
cust108733,0.2,0
cust108734,0.21,0
cust108735,0.02,0
cust108736,0.17,0
cust108737,0.22,0
cust108738,0.16,0
cust108739,0.38,0
cust108740,0.02,0
cust108741,0.2,0
cust108742,0.29,0
cust108743,0.21,0
cust108744,0.1,0
cust108745,0.19,0
cust108746,0.38,0
cust108747,0.36,0
cust108748,0.11,0
cust108749,0.35,0
cust108750,0.12,0
cust108751,0.19,0
cust108752,0.12,0
cust108753,0.0,0
cust108754,0.13,0
cust108755,0.23,0
cust108756,0.33,0
cust108757,0.09,0
cust108758,0.32,0
cust108759,0.02,0
cust108760,0.05,0
cust108761,0.11,0
cust108762,0.23,0
cust108763,0.37,1
cust108764,0.34,0
cust108765,0.42,0
cust108766,0.34,0
cust108767,0.38,0
cust108768,0.12,0
cust108769,0.08,0
cust108770,0.32,0
cust108771,0.35,0
cust108772,0.19,0
cust108773,0.36,0
cust108774,0.29,0
cust108775,0.3,0
cust108776,0.34,0
cust108777,0.2,0
cust108778,0.13,0
cust108779,0.15,0
cust108780,0.12,0
cust108781,0.31,0
cust108782,0.18,0
cust108783,0.06,0
cust108784,0.25,0
cust108785,0.37,0
cust108786,0.46,0
cust108787,0.0,0
cust108788,0.14,0
cust108789,0.16,0
cust108790,0.15,0
cust108791,0.09,0
cust108792,0.12,0
cust108793,0.17,0
cust108794,0.21,0
cust108795,0.03,0
cust108796,0.16,0
cust108797,0.13,0
cust108798,0.19,0
cust108799,0.21,1
cust108800,0.06,0
cust108801,0.19,0
cust108802,0.1,1
cust108803,0.21,0
cust108804,0.34,0
cust108805,0.16,0
cust108806,0.11,0
cust108807,0.29,0
cust108808,0.08,0
cust108809,0.24,0
cust108810,0.15,1
cust108811,0.35,0
cust108812,0.07,0
cust108813,0.0,0
cust108814,0.19,0
cust108815,0.17,0
cust108816,0.17,0
cust108817,0.3,0
cust108818,0.31,0
cust108819,0.01,0
cust108820,0.15,0
cust108821,0.23,0
cust108822,0.11,0
cust108823,0.3,0
cust108824,0.17,1
cust108825,0.18,0
cust108826,0.16,0
cust108827,0.11,0
cust108828,0.27,0
cust108829,0.19,0
cust108830,0.31,0
cust108831,0.0,0
cust108832,0.18,0
cust108833,0.13,0
cust108834,0.4,0
cust108835,0.18,0
cust108836,0.25,1
cust108837,0.11,0
cust108838,0.1,0
cust108839,0.21,0
cust108840,0.27,0
cust108841,0.19,0
cust108842,0.19,0
cust108843,0.39,0
cust108844,0.03,0
cust108845,0.1,0
cust108846,0.1,0
cust108847,0.18,0
cust108848,0.26,0
cust108849,0.21,0
cust108850,0.12,0
cust108851,0.34,0
cust108852,0.25,0
cust108853,0.0,0
cust108854,0.15,0
cust108855,0.23,0
cust108856,0.07,0
cust108857,0.18,0
cust108858,0.02,0
cust108859,0.39,0
cust108860,0.08,0
cust108861,0.16,0
cust108862,0.0,0
cust108863,0.22,0
cust108864,0.06,0
cust108865,0.08,0
cust108866,0.35,0
cust108867,0.24,0
cust108868,0.14,0
cust108869,0.22,0
cust108870,0.06,0
cust108871,0.24,0
cust108872,0.1,0
cust108873,0.17,0
cust108874,0.3,0
cust108875,0.2,0
cust108876,0.03,0
cust108877,0.16,0
cust108878,0.12,0
cust108879,0.0,0
cust108880,0.4,0
cust108881,0.1,0
cust108882,0.41,0
cust108883,0.19,0
cust108884,0.15,0
cust108885,0.38,0
cust108886,0.03,0
cust108887,0.28,0
cust108888,0.21,0
cust108889,0.32,0
cust108890,0.12,0
cust108891,0.0,0
cust108892,0.34,0
cust108893,0.38,0
cust108894,0.19,0
